"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1555920_at",2.0348171595741,5.96009002763636,7.15496298385071,7.18726064349171e-11,1.57943519165156e-09,14.1567001481581
"1557961_s_at",-1.77871254134276,4.4103395564876,-7.15437705026563,7.20880816039785e-11,1.58289793642471e-09,14.1537597239812
"210644_s_at",-2.28041598608767,4.70496341380992,-7.15371115063944,7.23337404904528e-11,1.58765446058431e-09,14.1504181178442
"1558290_a_at",2.18591571868609,6.0678569507438,7.15126359689307,7.32438164018722e-11,1.60634001675586e-09,14.1381369083332
"240498_at",1.83636621311256,4.45732507910744,7.15025913267657,7.36205793293541e-11,1.61395556328486e-09,14.1330972432708
"235165_at",3.28781337982014,7.53473385931405,7.14783845919569,7.45364472217038e-11,1.63141723452628e-09,14.1209532363031
"225810_at",-1.57232180476923,5.85503273560331,-7.14499286282694,7.56275168295048e-11,1.65265167172389e-09,14.1066795756615
"223681_s_at",2.17681795134163,7.77033146752893,7.14422100421879,7.59261818543245e-11,1.65851537869964e-09,14.1028082829677
"207761_s_at",-2.37343645248643,9.29325140279339,-7.14123645929283,7.70920555823805e-11,1.6819665359005e-09,14.0878407288323
"220954_s_at",1.781373458306,5.68058633704959,7.13994614345702,7.76015713310111e-11,1.69240762366296e-09,14.0813705411143
"202747_s_at",-2.50067339694513,6.04957103961157,-7.13740515681596,7.8614713485142e-11,1.71245396804786e-09,14.0686303275574
"1559496_at",1.61856726033993,7.69385249638017,7.13660140211794,7.89379041507988e-11,1.71880920328352e-09,14.0646007714819
"219607_s_at",-3.05653083734615,4.57267034200826,-7.13395516165201,8.00112818119851e-11,1.74010216112581e-09,14.0513353508955
"1552536_at",1.89261123590837,5.77861440073554,7.13261185757214,8.05616733568984e-11,1.75137554305703e-09,14.0446022132501
"1555372_at",1.95856905947964,4.86031345994215,7.12952934860624,8.18388760879823e-11,1.77710033818829e-09,14.029153454753
"226685_at",-1.98883029339819,7.55279716722314,-7.12831283189916,8.23484237449251e-11,1.7866666937515e-09,14.0230573153336
"205259_at",-2.12805543064932,3.58465925950413,-7.12631203560733,8.31933113279981e-11,1.80285148508058e-09,14.0130319451128
"229223_at",2.0921749802681,4.85195801895041,7.12140358652965,8.53025476141037e-11,1.84563387051884e-09,13.9884420085315
"231899_at",-1.97797152675339,4.78627841549587,-7.1172120721792,8.71455437153649e-11,1.88266990153024e-09,13.9674490958693
"58780_s_at",-2.05862375939367,7.90831547056198,-7.11661103210632,8.74130300881331e-11,1.88756217222302e-09,13.9644392349432
"202719_s_at",1.94843236879129,6.85288298070248,7.11564167269398,8.78461461828047e-11,1.89616582808719e-09,13.9595851366269
"204135_at",-2.28234862970135,6.13499798004959,-7.11353671360363,8.87939831663760e-11,1.91586859890356e-09,13.9490454022797
"220477_s_at",-1.9230392695871,5.27711305887603,-7.10576627529197,9.23813902748694e-11,1.99091545655439e-09,13.9101489375659
"222906_at",1.60979913834615,5.59879731047107,7.10425767179892,9.30943209763583e-11,2.00548936145878e-09,13.9025993110693
"204759_at",-1.55894227422341,6.8903758865124,-7.09952637530391,9.53657265264572e-11,2.05118847279073e-09,13.8789262981368
"218966_at",2.22483973686199,7.55796255956198,7.09884185734641,9.56988606552455e-11,2.05754432022239e-09,13.8755018442077
"229802_at",2.46155226672229,5.29367585489256,7.09796761093468,9.61260051193929e-11,2.06591561710016e-09,13.8711284253668
"220147_s_at",2.12049637534785,6.56748171640496,7.09700322692712,9.65993784653027e-11,2.07445837297346e-09,13.8663043456457
"232058_at",1.70336544517647,7.88297724765289,7.09105929704421,9.95683421706719e-11,2.13402552261132e-09,13.8365772397313
"221031_s_at",-2.03417930200226,6.39725681434711,-7.08813671118061,1.01061099847357e-10,2.16517070303849e-09,13.821964343309
"205286_at",2.97538193737274,7.5625252532562,7.08790969447216,1.01177974987328e-10,2.16597720533758e-09,13.8208293645094
"228273_at",2.60144698806391,7.70289090619835,7.08335915958174,1.03549146209491e-10,2.21327191907895e-09,13.7980818996935
"223605_at",-1.72074645036539,2.93741746238843,-7.08276199034768,1.0386437042212e-10,2.21914202924166e-09,13.795097177242
"235110_at",-1.97519405343495,6.2046747522314,-7.07959246007869,1.05553415298826e-10,2.25083189604654e-09,13.7792572009602
"203799_at",-2.73121523483484,6.79680551905785,-7.07934548912707,1.05686162069136e-10,2.25172223827937e-09,13.7780230652207
"209408_at",2.75340437026584,5.65811318912397,7.07934302830404,1.05687485591279e-10,2.25172223827937e-09,13.7780107683579
"230560_at",-1.82071679949491,3.04515694144628,-7.07928496408932,1.05718719445142e-10,2.25172223827937e-09,13.777720618911
"219534_x_at",-2.50527080300113,5.96350444252066,-7.07466586324917,1.08232911803589e-10,2.30168590154073e-09,13.7546418686226
"239487_at",1.55816058506618,5.46952790960331,7.07345359172421,1.08902499468113e-10,2.31502494495298e-09,13.7485859233711
"213947_s_at",1.82538068777771,6.47398343409917,7.07115314445442,1.10184421230292e-10,2.34045580060848e-09,13.7370951195549
"231040_at",-1.67087427541233,2.84573779878512,-7.06627641189858,1.12951561277088e-10,2.39644028437128e-09,13.7127407302983
"225972_at",-2.29549926252489,5.95404023961984,-7.06543120591148,1.1343808851726e-10,2.40582912710674e-09,13.7085204706356
"205752_s_at",-2.14656721821719,3.83514996512397,-7.06448839542936,1.13983247007925e-10,2.41645367590472e-09,13.7038130979223
"205207_at",-1.74532866643326,3.0677302566281,-7.06349856994686,1.14558380499293e-10,2.42676460821342e-09,13.698871259233
"219562_at",2.41310372267817,5.93266439738017,7.06299965927318,1.14849357734194e-10,2.43104476737013e-09,13.696380486833
"1553292_s_at",1.56922691372681,4.72232012946281,7.06265816720124,1.15048945967749e-10,2.43432705912796e-09,13.6946756558712
"206833_s_at",-1.77298256088405,6.20064650601653,-7.05743057801495,1.1814744812198e-10,2.49698945731321e-09,13.6685821656906
"244547_at",1.65808748966403,4.54676905443802,7.04877004660494,1.23463432060152e-10,2.60330240952133e-09,13.6253705607705
"203962_s_at",2.72930833047285,6.35796409658678,7.04557665283803,1.25482742404774e-10,2.64384159575377e-09,13.6094426541308
"1557289_s_at",2.12715895036595,4.92570390822314,7.04355240069177,1.26779644102135e-10,2.66910937284722e-09,13.5993476884669
"227059_at",-2.73669627967477,4.97426464454545,-7.04218702938855,1.27661893203432e-10,2.68664896493365e-09,13.5925392408951
"1555579_s_at",-2.02419323815158,8.3064441622562,-7.04185916447013,1.27874649419977e-10,2.69009098000664e-09,13.5909044175554
"1558253_x_at",2.31565323449322,5.89056994421488,7.04129687412278,1.28240344675749e-10,2.69674647890252e-09,13.5881007583057
"235199_at",-1.59697178021267,4.64905521790909,-7.04045819343475,1.28787718639979e-10,2.70721588490613e-09,13.5839191486605
"225575_at",-2.25892536871154,5.76153382719008,-7.0393079623166,1.29542190262198e-10,2.72202892105521e-09,13.5781845009561
"225093_at",-1.57855547798359,8.69477723236364,-7.03778289721733,1.30549273438685e-10,2.74108353504613e-09,13.5705816569809
"209348_s_at",-2.07188882891629,7.96058005166942,-7.03708761089264,1.31010975709505e-10,2.7497217262638e-09,13.567115699703
"235217_at",1.66094813814706,4.7666656325124,7.02936161687377,1.36251379870063e-10,2.85532548654491e-09,13.5286116096423
"225314_at",1.91290153774547,8.44199308347934,7.02843100681012,1.36896426782831e-10,2.86711787717703e-09,13.523974898138
"231406_at",1.69034204071946,5.52551233047107,7.02834243697008,1.36957975675614e-10,2.86711787717703e-09,13.5235336171627
"205542_at",-2.89945579315611,5.55686748067769,-7.02832310859238,1.36971410977346e-10,2.86711787717703e-09,13.523437317809
"207980_s_at",-2.02394070342817,4.08001678777686,-7.02708204763438,1.37836817140716e-10,2.88412857909247e-09,13.5172542356489
"209732_at",-2.06003212161086,7.12034010971074,-7.02562274258127,1.38861329394994e-10,2.90334347406169e-09,13.5099844173335
"207165_at",2.39556930671776,5.78044126534711,7.02274240030352,1.40905647766429e-10,2.94271057739859e-09,13.4956372491143
"209687_at",-3.33247947979355,8.56722964530579,-7.02196851101727,1.41459970573074e-10,2.95315917948944e-09,13.4917828715221
"230389_at",1.76792360493383,7.20610290285124,7.02050010222619,1.42517701932499e-10,2.97300406068151e-09,13.4844699023508
"219127_at",2.68434494263179,6.15615178417355,7.01802454026274,1.44318653249455e-10,3.00824337263207e-09,13.4721425409155
"243940_at",-1.6931111645526,3.88262881497521,-7.01216508543791,1.48671562128398e-10,3.09661625118864e-09,13.442971844614
"223471_at",1.55848209987274,6.21817502396694,7.01176776534395,1.48971383898299e-10,3.10167951814147e-09,13.4409941925651
"217716_s_at",1.8442008913603,8.80835554955372,7.00977048297944,1.5048763798124e-10,3.13205618828485e-09,13.4310534671035
"227074_at",1.64693523728903,7.40443672143802,7.00862657431126,1.51362911336042e-10,3.14907426837827e-09,13.4253606187342
"236251_at",1.57071240009898,7.39807969178512,7.00781046454101,1.51990442246819e-10,3.15972525849613e-09,13.4212993506993
"218750_at",1.55744858581505,6.91176004836364,7.00722492388162,1.52442266762186e-10,3.16780889701928e-09,13.4183856018633
"228469_at",-1.80072944099774,4.90243250631405,-7.0071564859213,1.52495162632917e-10,3.16780889701928e-09,13.4180450496528
"212070_at",2.32889174443382,8.07247887280165,7.003742347744,1.55157132037212e-10,3.2176552892042e-09,13.4010578053862
"219978_s_at",2.35765274416459,4.97858978891736,7.00209750115753,1.56455958498933e-10,3.23901156036696e-09,13.3928750023918
"226765_at",-2.36773728945871,6.73091583202479,-6.99851594194235,1.59321400336525e-10,3.29459060642945e-09,13.3750601816996
"201664_at",1.59599039540725,8.25935852167769,6.99507786347201,1.62120862409337e-10,3.35121291199641e-09,13.3579626075728
"244881_at",1.53445896558201,5.35447314489256,6.9932477832059,1.6363079534772e-10,3.37986918611128e-09,13.3488630398621
"205303_at",-2.29895907139083,4.67362681713223,-6.99169591778798,1.64922076235714e-10,3.40396924053895e-09,13.3411475958077
"203147_s_at",1.99930928708994,6.82100397668595,6.98752674001376,1.68441304697562e-10,3.47398277417548e-09,13.3204231372129
"201307_at",-1.75997027517364,7.64216457641322,-6.98629066881514,1.6949888306846e-10,3.4931592279563e-09,13.3142797739797
"201693_s_at",-2.23232629938744,5.17649140883471,-6.98441494652786,1.71116302587572e-10,3.52250897740042e-09,13.3049581653779
"200911_s_at",-2.09877557202941,8.3334845807438,-6.98400648084396,1.71470538135096e-10,3.52847259034112e-09,13.3029283887662
"36545_s_at",2.40677104885464,6.9536532228843,6.98212752157207,1.73109401367968e-10,3.55951730718076e-09,13.2935919701148
"201279_s_at",-1.93496853750792,4.69739470568595,-6.98080441815958,1.74272723178075e-10,3.58074450949314e-09,13.2870181908099
"238884_at",1.68602324744062,7.22888786280165,6.97958930893098,1.75347902196972e-10,3.60148255169777e-09,13.2809814346086
"202976_s_at",-3.11925244944626,6.07557358893388,-6.97906544012697,1.75813464627462e-10,3.60968876399043e-09,13.2783789496544
"224888_at",1.54985215068382,5.35428872280165,6.97300445635196,1.81289577848994e-10,3.71793235892488e-09,13.2482750306475
"241769_at",1.63341752035746,6.74352839281818,6.97270921040369,1.81560599850008e-10,3.72209441199819e-09,13.2468088719556
"229553_at",1.90550967832523,6.0194416701157,6.96884937991997,1.85140824881538e-10,3.79264690910382e-09,13.2276437755618
"229513_at",1.88864348563631,6.8759118976281,6.96413099696428,1.8961237151627e-10,3.87698444751386e-09,13.2042217847814
"1557948_at",1.50883571217421,5.17877844341322,6.96335924525708,1.90353844919338e-10,3.89069026951955e-09,13.2003914534814
"236616_at",1.80845746070928,5.07168834956198,6.96156593947205,1.92087885219048e-10,3.92319952347832e-09,13.191491669337
"243286_at",1.57461241053337,5.94435867528099,6.96039599894113,1.93227572369834e-10,3.94500280781205e-09,13.1856860299749
"201349_at",2.23139879331278,8.9858533407438,6.9544618140306,1.99112097223302e-10,4.05908050547504e-09,13.1562449272032
"1552790_a_at",-2.01810174954412,6.17994933329752,-6.95189370887103,2.01713331959541e-10,4.10904486769296e-09,13.1435071391654
"227334_at",1.6028607280707,5.74387106299174,6.95050452137621,2.03134417858155e-10,4.13337338905642e-09,13.1366176030918
"228698_at",-1.92854743779298,5.26735612124793,-6.94763863580885,2.06097464703507e-10,4.18898843221719e-09,13.1224063660559
"204822_at",2.20250068894118,4.94257985144628,6.94710415055596,2.06654780495332e-10,4.19875515554898e-09,13.1197562559272
"229396_at",1.78310634831165,5.40045147887603,6.94667066378705,2.07107877956251e-10,4.20639792988783e-09,13.1176069844801
"226726_at",2.05738616381787,6.45617943786777,6.94544783561519,2.08391327357184e-10,4.22775355222784e-09,13.1115443833354
