"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"210193_at",-0.0578844965079179,2.34477945847107,-2.06098570841418,0.0414641028922889,0.111567412678932,-5.10678228073562
"216127_at",-0.113563348743778,2.35451094566116,-2.06095325035023,0.041467253516426,0.111570399390315,-5.10684705932043
"229671_s_at",0.284484794503395,3.1486599682562,2.06090650434411,0.0414717913965181,0.111577118128365,-5.10694035157406
"200859_x_at",0.504673239679296,7.81788512710744,2.06085879291099,0.04147642343473,0.111584089518962,-5.10703556852404
"234147_at",-0.021814354746605,2.31714318877686,-2.06078873095285,0.0414832261653026,0.111596899753391,-5.10717538634154
"1553559_at",-0.064540141230768,2.33366863891736,-2.06065104220019,0.0414965979693645,0.111627379777368,-5.10745014939012
"222069_s_at",-0.0628503159587099,2.34257086207438,-2.06046132382357,0.041515028745136,0.111671464953277,-5.10782871148781
"236419_at",-0.301702839920248,2.48539349873554,-2.06034309462221,0.0415265180342171,0.111695538500311,-5.10806460840289
"209811_at",0.352026222614254,3.21582005704959,2.06031297232223,0.0415294456977919,0.111695538500311,-5.10812470793262
"216079_at",-0.0641456387041854,2.32886675558678,-2.0603061681666,0.0415301070356254,0.111695538500311,-5.10813828336149
"211586_s_at",-0.090447853945701,2.36664928195868,-2.06021944360484,0.0415385371214269,0.111712716041024,-5.10831130971424
"229734_at",0.286350237636879,2.68376622839669,2.0601801368672,0.041542358427213,0.111717497762425,-5.10838972934048
"219111_s_at",0.259015255100115,6.50421440236364,2.0601170420165,0.0415484929858756,0.111728499606667,-5.10851560496348
"229791_at",-0.104089445749429,2.36327394072727,-2.06006458514555,0.0415535938309253,0.111735998735384,-5.10862025484817
"208077_at",-0.244877811738121,2.43045813780165,-2.06004633101471,0.0415553689672664,0.111735998735384,-5.10865667070981
"209070_s_at",-0.811523459018665,4.26938917304132,-2.05991453136009,0.0415681878507593,0.111762037546034,-5.10891959394787
"227481_at",0.995114040905541,5.31751947261157,2.05990473064054,0.0415691412077942,0.111762037546034,-5.10893914448799
"1557189_at",0.197918787503394,2.88938976852893,2.05983150989786,0.0415762642892433,0.111775692089019,-5.10908520296807
"1555883_s_at",0.308327789277149,4.30556784355372,2.05967044871743,0.0415919363719813,0.111808619206386,-5.10940646582901
"1557545_s_at",0.509548925408937,3.49904350619835,2.05966361080666,0.041592601847987,0.111808619206386,-5.10942010464243
"239940_at",-0.0878123359151566,2.36115381700826,-2.059501977189,0.0416083349387903,0.111845413607589,-5.10974248480471
"211571_s_at",0.548674949070701,3.89678113880165,2.05936201228373,0.0416219629622403,0.111876223750225,-5.11002162742695
"204485_s_at",0.619188916661764,6.84246384809091,2.05934223198448,0.0416238892277471,0.111876223750225,-5.11006107535242
"211597_s_at",0.862170045903849,5.7966905441405,2.05912638478906,0.041644914049446,0.111927231758023,-5.11049151729253
"204547_at",0.510392123422513,7.12208760866942,2.05904177854448,0.0416531576923411,0.111943885019109,-5.11066022739081
"1561307_at",-0.0824581718880086,2.34813741570248,-2.05890453739611,0.0416665328127779,0.111974326937264,-5.11093388102007
"240804_at",-0.122996446153279,2.37814354675207,-2.05879871424503,0.0416768485408584,0.111996544479084,-5.11114487675739
"215349_at",0.239140527283939,2.57239993861983,2.05854401981831,0.04170168533929,0.112057779816468,-5.11165265842373
"212531_at",0.910844726285073,3.90259635623967,2.05847408296348,0.0417085075259939,0.112069070850722,-5.11179208057432
"214047_s_at",0.377014421628957,8.10069860759504,2.05845892069161,0.0417099866985157,0.112069070850722,-5.11182230663835
"221423_s_at",-0.221125714532805,2.70184019132231,-2.05821493670247,0.041733795015574,0.112127530342826,-5.11230866141146
"205974_at",-0.0798097521170802,2.33571959885124,-2.05802293706708,0.0417525388119009,0.112169767136158,-5.112691353439
"235977_at",0.520243626803167,3.83615724723967,2.05801187793731,0.041753618669503,0.112169767136158,-5.1127133953888
"241913_at",0.244356667808258,2.99649894619008,2.0578797879173,0.0417665183171769,0.112198908710836,-5.11297665545821
"205101_at",0.579300716529412,3.96326240013223,2.0578032673498,0.0417739927254907,0.112211454828263,-5.11312915644853
"232422_at",-0.338434055535632,3.81088699613223,-2.05778995334182,0.0417752933338692,0.112211454828263,-5.11315568994387
"207444_at",-0.0933064036776012,2.34519298671074,-2.05706240592468,0.0418464182021072,0.112396979524475,-5.11460537654722
"211883_x_at",0.325501006074659,2.8928757338843,2.05699133729088,0.0418533714160054,0.112410133230343,-5.11474695992409
"204222_s_at",-0.620018308782239,5.78758177271901,-2.0568516655137,0.0418670395102962,0.112441319639721,-5.11502520163489
"1556620_at",-0.0441263941046368,2.33604462986777,-2.05673923077167,0.0418780450034649,0.112459974581115,-5.11524917135662
"200790_at",-0.822405854309954,7.44999980096694,-2.05673867552201,0.0418780993593323,0.112459974581115,-5.11525027738421
"234624_at",-0.342990213233034,2.51209572752893,-2.05666639588405,0.0418851756519664,0.112473453109929,-5.11539425218137
"231537_at",-0.102567494364817,2.3759382152314,-2.05652336881161,0.0418991812520825,0.112505536536569,-5.11567913586708
"206025_s_at",-0.672979964269791,5.80978131133058,-2.05648617546411,0.0419028239833222,0.112509792333553,-5.11575321516732
"212907_at",0.650156546606333,7.74010165787603,2.05644250129335,0.0419071017954181,0.112515752831687,-5.11584020095826
"208163_s_at",-0.0626510943846146,2.3468515664876,-2.05634017151821,0.041917126291732,0.112536753099812,-5.11604400430274
"225697_at",0.52034028168213,5.92378449880165,2.05632063851778,0.0419190400298267,0.112536753099812,-5.1160829057948
"228053_s_at",-0.529299678270929,8.19941943292562,-2.05604713258758,0.0419458445316447,0.112603184060867,-5.11662757800539
"1558893_a_at",-0.0811234523156097,2.35259766392562,-2.05598135414124,0.0419522932312737,0.112614966242139,-5.11675856214191
"241191_at",-0.0132111161555417,2.31630429266116,-2.05593614314951,0.0419567260588158,0.112621336210209,-5.11684858819355
"1569190_at",0.319165352359728,2.6503596815124,2.05589336060509,0.0419609211526135,0.112627067453075,-5.11693377691915
"216563_at",-0.566685807352941,6.7202531402562,-2.05579157127742,0.0419709036723475,0.112648331367414,-5.1171364534826
"221790_s_at",0.354537189874436,5.7971235762562,2.05575591762388,0.0419744007214839,0.112652187288785,-5.11720744260405
"1553484_at",-0.106329444052601,2.35636825569421,-2.05564890161558,0.0419848987676207,0.112674831400366,-5.11742051268441
"1569202_x_at",0.386581835409506,5.56457185068595,2.05514549192295,0.042034312392359,0.112801905862974,-5.11842266842714
"203015_s_at",-0.115069408076357,2.37992213873554,-2.05510466476301,0.0420383220831592,0.112807129320085,-5.11850393449502
"200074_s_at",-0.316234029671943,12.072246727686,-2.05502143187915,0.0420464975127662,0.112823530207621,-5.11866960408841
"216744_at",-0.328743410134049,2.49271846501653,-2.05499263385464,0.0420493264742484,0.112825583990751,-5.11872692321078
"1561429_a_at",-0.159732624966628,2.39329710155372,-2.05493587488595,0.0420549026444553,0.112835008444675,-5.11883989315341
"207271_x_at",-0.0202190200548631,2.31660630006612,-2.05488481563994,0.0420599193982348,0.112842931110383,-5.11894151619635
"219422_at",-0.172421371920816,3.23894897023141,-2.05479069644046,0.0420691682903731,0.112861901550914,-5.11912883515266
"225724_at",0.627417256854071,6.0810848034876,2.05476741143092,0.042071456727246,0.112861901550914,-5.11917517646897
"240652_at",-0.499826792155543,3.64675754033058,-2.05474984777923,0.0420731829430403,0.112861901550914,-5.11921013094042
"1562467_at",-0.245451796070135,2.61200666266116,-2.05448449998586,0.0420992696169038,0.112925835761433,-5.11973818154919
"218534_s_at",-0.429042459508488,6.48707718509091,-2.05446540464881,0.0421011474377878,0.112925835761433,-5.1197761794309
"1556220_at",0.319929495701359,2.63790701510744,2.05438799218056,0.0421087608560506,0.112940716203314,-5.11993021941646
"1570268_at",-0.101410682668552,2.36816408895868,-2.05433356046828,0.0421141148523058,0.112949535443433,-5.12003852767347
"225847_at",0.770633430481333,5.04941767940496,2.05420165119573,0.0421270920931113,0.112978798263151,-5.12030098974019
"214622_at",0.420432232259615,3.20185334395041,2.05400009125579,0.0421469281869175,0.113021168257667,-5.12070200656665
"217459_at",-0.0549766718280535,2.32893882944628,-2.05399910627463,0.0421470251413914,0.113021168257667,-5.12070396616176
"213814_s_at",-0.123994677908935,2.36814982372727,-2.05343168720248,0.0422029095702093,0.113165477231544,-5.12183268652916
"217564_s_at",-0.164967070500565,2.42417217575207,-2.05339618624172,0.0422064081265583,0.113169308239889,-5.12190329602931
"1566201_at",-0.0571235613885741,2.33888628964463,-2.05328433161152,0.0422174328254493,0.113193317954661,-5.12212576143057
"237992_at",-0.0412846769078046,2.32450539830579,-2.05320680449931,0.042225075557455,0.113208258034809,-5.12227994690334
"244199_at",-0.0471028735011303,2.32996353064463,-2.05315075222977,0.042230602007397,0.113217523033953,-5.12239141995433
"AFFX-PheX-M_at",-0.960334455208143,7.53307732324793,-2.05303823100053,0.0422416978610073,0.113241717604833,-5.12261518618254
"207133_x_at",0.326211051697403,5.91999039414876,2.05291724976018,0.0422536307524061,0.113268153627564,-5.12285576373034
"208760_at",0.586555060591063,7.25435088312397,2.05285918320313,0.0422593591279716,0.113277955597482,-5.12297122743572
"205727_at",-0.231806539333709,2.59431475091736,-2.05280043046682,0.0422651558734701,0.11328793986577,-5.12308805249183
"223435_s_at",0.773047192962669,4.27019910170248,2.05270819942154,0.0422742570770284,0.11330678002287,-5.1232714401687
"217297_s_at",0.370186910820699,4.8707478833719,2.0526661339406,0.0422784085849326,0.113312352420646,-5.12335507855389
"210592_s_at",-0.426431917134053,11.0008282815785,-2.05255140623967,0.0422897330157145,0.113333778675592,-5.12358318240391
"230287_at",0.383722299785632,3.40419836594215,2.05254314312741,0.0422905487432909,0.113333778675592,-5.12359961082604
"1557000_at",-0.0810768632222834,2.37517993509091,-2.05245489955634,0.0422992609158243,0.113347910144545,-5.12377504967196
"227562_at",-0.429656237214366,3.66564664932231,-2.05244773683113,0.0422999681497814,0.113347910144545,-5.12378928972384
"212436_at",0.509638200694567,5.16779977832231,2.05230949493019,0.0423136198782202,0.113378934910154,-5.12406411624684
"223051_at",-0.37927016519909,9.66927769413223,-2.05225890403713,0.0423186167967426,0.113386767292066,-5.12416468722514
"203473_at",-0.617649459406674,5.22766870901653,-2.05210974057685,0.0423333527790047,0.11342069207586,-5.12446119977749
"235687_at",0.66513784816912,5.45910800271074,2.05206004584166,0.0423382631391303,0.113424021548346,-5.12455998031987
"242234_at",0.488942756663461,2.90934368477686,2.05204611861548,0.042339639382405,0.113424021548346,-5.12458766371687
"233023_at",-0.0835274873857452,2.34164690149587,-2.05203418131818,0.0423408190178646,0.113424021548346,-5.12461139155725
"201304_at",-0.406322650910633,9.33915233887603,-2.0519169764341,0.042352402618503,0.11344949356556,-5.12484435360589
"230720_at",-0.662546425558824,3.03858530349587,-2.05183322567092,0.0423606815419316,0.113466111273031,-5.1250108130436
"243181_at",-0.224566983972849,2.63915297390083,-2.05179147978624,0.0423648087202392,0.11347160715128,-5.12509378301546
"229849_at",0.420387200030543,3.24829358797521,2.05176172379603,0.0423677507360648,0.113473928259741,-5.12515292210435
"202358_s_at",-0.33539261408088,5.31086294898347,-2.05159859332842,0.042383882780006,0.113511574381427,-5.12547712454486
"242818_x_at",-0.391718880785636,4.85649338464463,-2.05147277085448,0.0423963290133534,0.11353934604257,-5.12572716536742
"224942_at",-0.108395934484728,2.36821277509917,-2.05142961076094,0.0424005990876288,0.113545219920464,-5.1258129320097
"208162_s_at",-0.109643984696267,2.37421229678512,-2.05132207976182,0.0424112393448591,0.11356815119895,-5.12602660756798
"201454_s_at",0.394913456928174,8.67606320633884,2.05115804542598,0.0424274750461994,0.113602439784726,-5.12635254117392
"225143_at",0.460129615594456,7.98537947955372,2.05115072494299,0.0424281997330426,0.113602439784726,-5.12636708629053
"216763_at",-0.109790207806561,2.37624234165289,-2.05103549451056,0.0424396082977085,0.113627421951776,-5.12659603203373
"43934_at",-0.0861660664801995,2.38705875227273,-2.05087400801103,0.0424556009354611,0.11366376087792,-5.12691686153794
"234213_at",-0.448787433894791,2.81260397360331,-2.05085646490591,0.0424573386083175,0.11366376087792,-5.12695171347173
"1562229_at",0.277361217285634,2.57833100602479,2.05074076310942,0.04246880058345,0.113688879352729,-5.12718156498592
"224575_at",-0.385055166807696,9.06165453599174,-2.05046413021388,0.0424962159077227,0.113756700355189,-5.127731070903
"231824_at",0.289592911009051,2.94941352620661,2.05039586839174,0.0425029832329119,0.113766006970437,-5.12786665613528
"202869_at",0.841173243609731,5.61016093209917,2.05038708438469,0.0425038541268427,0.113766006970437,-5.127884103088
"239162_at",0.427111686416291,2.86046087175207,2.05035412025765,0.0425071225048229,0.113769185576228,-5.12794957640851
"206211_at",-0.611347026915725,3.1724627512562,-2.05021560831155,0.0425208582525394,0.113800378136844,-5.12822467799445
"215457_at",0.115782135493781,2.51252261471901,2.05011977658376,0.042530363775877,0.113820246668922,-5.12841500133407
"203931_s_at",0.530833800665726,7.43531929408264,2.04987187757238,0.0425549612541777,0.11388050054193,-5.12890729425947
"206117_at",0.550877119798644,4.03632789928926,2.0498406627954,0.0425580593658356,0.113883217297722,-5.12896927852808
"226453_at",-0.487259887632918,9.08900907852066,-2.0497384722415,0.0425682032769173,0.113904787068245,-5.12917219571213
"213881_x_at",0.232552056872173,12.9592390014876,2.04942973092993,0.0425988629568651,0.113978350074306,-5.12978519820997
"212169_at",-0.51668223729016,8.41136734358678,-2.04941965008496,0.0425998643579046,0.113978350074306,-5.12980521216651
"212682_s_at",0.257833648210406,4.25943334612397,2.04904179419715,0.0426374139732423,0.114073233949257,-5.13055532034234
"218273_s_at",0.564898201324657,5.23275683144628,2.04877921357839,0.0426635247377617,0.114137506240501,-5.13107651159258
"208889_s_at",-0.138233250182696,2.4698582302562,-2.04874335367546,0.0426670916743221,0.114141463807298,-5.13114768439677
"212856_at",0.408346987519232,5.20602627415702,2.0486397342459,0.0426773999951688,0.11416345441244,-5.1313533361355
"237825_x_at",0.293931652565048,2.75088125809091,2.04851647386555,0.0426896650237913,0.1141906768677,-5.13159795631335
"205060_at",0.193771513361425,5.43312393214876,2.04847796590143,0.0426934973787651,0.114195341186047,-5.13167437566516
"1568926_x_at",-0.0688173065882349,2.33347246020661,-2.04825024459708,0.0427161664752867,0.114250386558864,-5.13212626297863
"213286_at",-0.382728774617645,6.79567529480992,-2.04815204742048,0.042725944942435,0.114270950434263,-5.13232110978045
"216675_at",0.272748372272626,2.73876623785124,2.0480376572431,0.042737338323697,0.114295831189989,-5.13254807640873
"207680_x_at",-0.0875365544162894,2.34560951640496,-2.04797774602927,0.0427433065810149,0.114306201385033,-5.1326669441925
"244853_at",-0.0634544259660648,2.35902145290909,-2.04774548801526,0.0427664504903838,0.114362449989038,-5.1331277287107
"217317_s_at",0.612706188616516,7.32037162590083,2.04772469118357,0.0427685233639847,0.114362449989038,-5.13316898587131
"216931_at",-0.115043104792421,2.34983163075207,-2.04765106474989,0.0427758625908929,0.114370547150089,-5.13331504428849
"230194_at",-0.534723264158368,6.44816867809091,-2.0476117981671,0.0427797772014718,0.114370547150089,-5.13339293842619
"241683_at",-0.325539311817308,4.09397708628926,-2.04759791760979,0.0427811610717586,0.114370547150089,-5.13342047331429
"1569305_a_at",-0.0573952265995459,2.3518885407438,-2.04758996110954,0.0427819543399168,0.114370547150089,-5.13343625656062
"219960_s_at",-0.470495466786764,5.3680942685124,-2.04758939668507,0.0427820106138749,0.114370547150089,-5.13343737620277
"227060_at",0.243782706217193,3.73585539906612,2.04743437426782,0.0427974689781689,0.114406278608585,-5.13374488145318
"1554071_at",-0.0230728508122175,2.32219320161983,-2.04734342913659,0.042806539975381,0.114424932685732,-5.13392527174806
"1555340_x_at",-0.043983239175339,2.32367152729752,-2.04730661271772,0.0428102125655087,0.114429155317487,-5.13399829524487
"215729_s_at",0.943285545178731,3.14125426866116,2.04695648296239,0.0428451529392203,0.114516604583528,-5.13469269865555
"223289_s_at",-0.322041323838233,5.275352405,-2.04693679817606,0.0428471180606353,0.114516604583528,-5.13473173570293
"236786_at",-0.109348320928732,2.38794454860331,-2.04682769442124,0.0428580112274823,0.114540058673908,-5.13494809383243
"223474_at",0.359935703083147,11.559255509314,2.04680694255358,0.04286008340941,0.114540058673908,-5.13498924459315
"223891_at",-0.0588920719558819,2.34365527050413,-2.04676928576941,0.0428638438541905,0.114544509419739,-5.13506391665306
"235811_at",0.406959205078617,5.23618358182645,2.04655845958324,0.0428849023885983,0.114595182938107,-5.13548195380497
"243748_at",0.298263099658937,2.7399486558843,2.04639423681564,0.0429013120399201,0.114633429566153,-5.13580755545653
"205351_at",-0.487147202095587,4.47120046026446,-2.04636704944589,0.042904029205185,0.1146350875626,-5.13586145703611
"1556773_at",-0.624908967687216,2.69003524223967,-2.04632505383659,0.0429082266278251,0.114640700296928,-5.13594471606511
"216786_at",-0.193065088445135,2.45192063033884,-2.04628376383341,0.0429123538684447,0.114646124982029,-5.13602657463114
"232234_at",0.319059745031107,2.79324654816529,2.04621549541197,0.0429191785464612,0.114658755351694,-5.13616191527525
"230126_s_at",0.443306687131222,4.22036704761157,2.04619020189089,0.0429217073326034,0.114659908555728,-5.13621205805587
"221126_at",-0.0519903948512441,2.33267602755372,-2.04611756790018,0.0429289698153429,0.11467370650058,-5.13635604706413
"213497_at",0.416652347907807,3.04563773802479,2.04607275531267,0.042933451033349,0.114680074026497,-5.13644488078149
"238903_at",-0.391114986062783,4.12949197006612,-2.04600669776768,0.0429400574578562,0.114687641907492,-5.13657582588859
"231025_at",0.196515045704746,2.70093502318182,2.04600247791886,0.042940479515103,0.114687641907492,-5.13658419071214
"239901_at",0.291206880309956,4.62931201384298,2.04592987019087,0.0429477420891761,0.114701436045609,-5.13672811534776
"227597_at",0.338826362997737,4.16529171522314,2.04568959090887,0.042971783474808,0.1147600381715,-5.1372043682748
"1554782_at",-0.0988017041515858,2.38304318989256,-2.04561768606311,0.0429789802253648,0.114773512187996,-5.13734687934428
"229066_at",0.319894370211541,4.89478750707438,2.04559723604166,0.0429810271979738,0.114773512187996,-5.13738740920103
"1559616_x_at",0.256763893118779,5.57698476296694,2.04544837054916,0.0429959306057226,0.114807701986124,-5.13768243404081
"51176_at",0.313525835994345,6.03057927589256,2.04541196450808,0.0429995760056601,0.11480814554684,-5.13775458127112
"209228_x_at",0.55774753685747,4.38767584108265,2.04540477056684,0.0430002963787508,0.11480814554684,-5.13776883763524
"45714_at",0.382782659851806,7.61153244259504,2.04531809783454,0.043008976258458,0.114825713019737,-5.13794059489022
"219020_at",0.274434945497176,6.82501667933058,2.04500291069052,0.0430405534587038,0.114904407243879,-5.13856513641825
"228210_at",-0.247754641812215,5.13813867181818,-2.04491931323346,0.0430489320449356,0.114921163984027,-5.13873076924623
"239762_at",-0.463408575717197,6.46289026155372,-2.04477119404065,0.0430637807736214,0.114955190596512,-5.13902422440377
"1556793_a_at",-0.19660238357579,2.39621607885124,-2.04455483094863,0.0430854787287568,0.115007496435814,-5.13945284940791
"209166_s_at",0.457660767233603,8.04197878595041,2.04447835275488,0.0430931505757743,0.115022359291665,-5.13960434602979
"218964_at",0.211111317166855,2.61365435728926,2.04444975306515,0.0430960198303901,0.115024402451871,-5.13966099815978
"229634_at",0.763136090444002,4.09970394560331,2.04432229643145,0.0431088088637098,0.115052920268639,-5.13991346358565
"218415_at",0.257526492608599,5.98623542390909,2.04405102949888,0.0431360386732067,0.115118227892715,-5.14045073883779
"232143_at",-0.166411306100109,2.47034402746281,-2.04403657761491,0.0431374897680098,0.115118227892715,-5.14047936058538
"242910_x_at",-0.0682072406968315,2.34936196200826,-2.04396993618968,0.0431441816869314,0.115127038541889,-5.14061134052514
"238283_at",-0.114871919068437,2.37919567294215,-2.04396176127425,0.0431450026469739,0.115127038541889,-5.14062753025146
"201841_s_at",0.858354197765838,10.8627433480744,2.04379374531922,0.0431618784899776,0.115166448999049,-5.14096025822188
"232687_at",0.618723688042989,4.42840560134711,2.04370801497225,0.0431704915855552,0.115183809654511,-5.14113002325054
"211352_s_at",0.40900398894174,3.67917738312397,2.04368110764379,0.0431731951951189,0.115185402200416,-5.14118330433693
"236694_at",-0.0579636931674208,2.33009551090909,-2.04349129319741,0.0431922715930878,0.115228011243178,-5.14155915064027
"1553346_a_at",-0.0584018250972851,2.32656249305785,-2.04348025942158,0.0431933807120063,0.115228011243178,-5.14158099731173
"206559_x_at",-0.192461625769234,14.6029559973554,-2.04338219641067,0.043203239110138,0.11524868746813,-5.14177515542161
"205566_at",0.557006325293554,3.01141324250413,2.04333181654987,0.0432083046096218,0.115256576793242,-5.14187490075053
"225818_s_at",-0.142188402092189,3.0339632781405,-2.04312828847943,0.043228773740747,0.115305551969721,-5.14227783553364
"234395_at",-0.0833473138122161,2.34509239660331,-2.04287664916018,0.0432540929637478,0.115363764751545,-5.14277596684211
"236916_at",-0.296545398417422,3.4788749643719,-2.04286944453094,0.0432548180595643,0.115363764751545,-5.14279022788611
"216968_at",-0.0844450132556567,2.34239210845455,-2.0428148415566,0.043260313807193,0.11537279437141,-5.14289830901142
"240934_at",-0.18968667025509,2.40723717985124,-2.04278165621784,0.0432636541780315,0.115376075123592,-5.14296399475363
"221498_at",0.388716042754525,5.70472341577686,2.04274805488808,0.0432670366465398,0.115379467816884,-5.14303050287814
"1565830_at",0.299467153378958,2.63819935809091,2.04257317149212,0.043284644888298,0.115420793955701,-5.14337663838284
"1557052_at",-0.221438808798642,2.41169188533058,-2.04238521933995,0.043303575800433,0.115465642862164,-5.14374860923224
"1559532_at",-0.0491037323252255,2.33360346157025,-2.04224187995801,0.0433180179866501,0.115498519136843,-5.14403226674271
"238451_at",-0.218806810720588,2.44489077049587,-2.04217337808559,0.0433249213606457,0.115511292504672,-5.14416782007516
"230679_at",0.672833807385181,5.39012311922314,2.0417680715343,0.0433657859682565,0.115614606388454,-5.14496976473293
"230145_at",-0.0136525595718315,2.31576887386777,-2.04132932142592,0.0434100596485594,0.115726998453605,-5.14583771392444
"243830_at",0.35258875372568,2.93899611457025,2.04096453328167,0.0434468993587792,0.115819562283825,-5.14655921681058
"234838_at",0.392696700293553,3.16813741185124,2.04083586014563,0.0434599003510218,0.115843740840042,-5.14681368663172
"216170_at",0.155052149821269,2.51978510877686,2.04083282659965,0.0434602068973196,0.115843740840042,-5.14681968572911
"226503_at",0.477309181762443,6.64170507842975,2.04069249657579,0.0434743895676181,0.115871967513378,-5.14709719129863
"1570344_at",-0.0887243035837093,2.37896621879339,-2.04068611076245,0.0434750350538533,0.115871967513378,-5.14710981895529
"212661_x_at",0.276774415141402,13.771939291157,2.04058973568724,0.0434847777660228,0.11589228488215,-5.14730039182703
"223844_at",0.244761178062786,2.81426895019008,2.04056257483255,0.0434875238380223,0.115893954271977,-5.14735409840991
"200632_s_at",-0.706069857839939,9.13360396171901,-2.04024129263121,0.0435200180207684,0.115974898147171,-5.14798933597809
"238837_at",-0.172375902290722,2.98021523780165,-2.04014520956472,0.0435297398056062,0.115992431378716,-5.14817929281845
"1558010_s_at",-0.050656601942872,2.33419196583471,-2.04013433313832,0.0435308404107887,0.115992431378716,-5.14820079505773
"226160_at",-0.307622634468329,6.8005054958595,-2.03996344881099,0.0435481356284971,0.116030669477066,-5.14853861217792
"230293_at",0.324694328744909,3.58840078103306,2.03995061104061,0.0435494351776657,0.116030669477066,-5.14856398979191
"238542_at",0.466398684415726,2.80115446340496,2.0399083487523,0.043553713563101,0.116036414046513,-5.14864753253328
"242425_at",0.238490477032809,2.54685223680165,2.0398523552043,0.0435593825741286,0.116045862799809,-5.14875821630408
"220278_at",-0.0359848333133477,2.32491328536364,-2.03966216117356,0.0435786432920301,0.116091518319613,-5.14913415618505
"209587_at",0.498352369259616,2.74114756268595,2.03952340982032,0.0435926990671742,0.116123304336066,-5.14940839320675
"234155_at",-0.0771106515271485,2.33862564578512,-2.03949236440766,0.0435958445570854,0.116126025585046,-5.14946975095778
"243925_at",0.306478727109729,2.72526473568595,2.03942893277046,0.0436022719900706,0.11613748823779,-5.14959511371494
"228735_s_at",-0.0831276001527139,2.36066653010744,-2.03936287249333,0.0436089666406651,0.116149661490567,-5.14972566770412
"218612_s_at",0.371468115270361,5.26324167400826,2.03926809921141,0.0436185726467359,0.116169587386638,-5.14991295990947
"210345_s_at",-0.0823695469524877,2.33668769055372,-2.03923287505245,0.0436221433492603,0.116172796453168,-5.14998256828607
"234987_at",-0.662876109055994,7.37097522452066,-2.03921429286561,0.043624027141838,0.116172796453168,-5.1500192891045
"205473_at",0.453564585455881,3.08954245272727,2.03910232614636,0.0436353793814764,0.116197368385068,-5.150240543301
"235336_at",-0.0310343005265832,2.32276019433884,-2.03905117322487,0.0436405665866979,0.116203908698613,-5.1503416213394
"241123_at",-0.111753103447398,2.36537878156198,-2.03902313487101,0.04364341006339,0.116203908698613,-5.15039702404949
"220364_at",-0.254477684128963,3.64060098963636,-2.03901523227061,0.0436442115249385,0.116203908698613,-5.15041263915593
"222807_at",0.434028297105773,5.96277343886777,2.03877842498628,0.0436682337549999,0.11626220688326,-5.15088053121806
"1564701_at",-0.111821331305995,2.35150510208264,-2.03869568621599,0.0436766296152046,0.116278897804514,-5.15104399740753
"231831_at",0.166513531392533,3.19980415989256,2.03854917943813,0.0436914996765917,0.116310032292876,-5.15133343425527
"234092_s_at",-0.066206310888008,2.33205903638843,-2.0385385477422,0.0436925789348585,0.116310032292876,-5.15135443733776
"204304_s_at",1.39015521528507,5.76093840615702,2.03850204596224,0.0436962845235621,0.116314233511478,-5.15142654640051
"221155_x_at",0.382804273052034,7.62920699681818,2.03842907624665,0.043703693070752,0.116326602471449,-5.15157069405659
"231428_at",-0.152384706648755,3.07192188818182,-2.03841436885742,0.0437051864283219,0.116326602471449,-5.15159974711159
"243413_at",0.216559463343326,3.58380687426446,2.0383805726654,0.0437086181883743,0.116330073477553,-5.1516665075484
"225657_at",0.445947281877266,7.22105655241322,2.03830513732936,0.0437162789349512,0.116344799005474,-5.15181551753527
"208967_s_at",-0.494796510450788,8.17966719359504,-2.03813238508462,0.0437338269107494,0.116385835305195,-5.15215674154707
"215076_s_at",0.628136683080314,13.6254906115372,2.03801899602214,0.0437453481160374,0.116405739663753,-5.15238069543931
"227995_at",0.456184664135181,5.17798867235537,2.03801686777491,0.0437455643872177,0.116405739663753,-5.15238489881342
"230032_at",-0.352154935180999,7.43513185543802,-2.03779808237607,0.0437678021039104,0.116459245670201,-5.15281698695697
"232294_at",-0.171467001690607,3.23933104191736,-2.03753652113089,0.0437944003141042,0.116524348492562,-5.15333349806613
"1560750_at",-0.0918012529423065,2.33615514775207,-2.03724614154599,0.0438239452536034,0.116597284999551,-5.15390684498468
"218729_at",-0.579380133523758,6.26114655633884,-2.03705840488812,0.043843055762502,0.116642454080813,-5.15427748554945
"1560872_at",-0.0705819404926462,2.35199003260331,-2.03703033770095,0.0438459134523953,0.116644380985292,-5.15433289467542
"240706_at",-0.144060967368778,2.40935330042975,-2.03699507486069,0.0438495040009223,0.116648257249571,-5.15440250816447
"237955_at",-0.0588897917041842,2.33451870880165,-2.03694372024348,0.0438547335031109,0.116656492861856,-5.15450388692909
"230444_at",0.456960314182126,3.34160598283471,2.03688057954843,0.0438611639265234,0.11666792204732,-5.15462852923384
"217322_x_at",0.248664834282244,5.90689588842975,2.0368104924706,0.0438683027328197,0.116681234282785,-5.15476687976057
"206480_at",-0.159010127824093,2.46729252742149,-2.03676396523358,0.0438730423708722,0.116681764299548,-5.15485872116785
"203345_s_at",0.44702764948586,5.62035133019008,2.03675213020408,0.0438742480518723,0.116681764299548,-5.15488208234954
"1557244_a_at",0.307785807893101,2.94915752778512,2.03674568862013,0.0438749042932677,0.116681764299548,-5.15489479734812
"237320_at",-0.0693709556221713,2.33814670233884,-2.03665820485426,0.0438838176011515,0.116694545508642,-5.15506747724204
